type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning,chapter,keep,factor
node,181410,NoCNV_Control,-11.1670819901364,709.427310494811,0.987441032734129,1.0,-,-1.64163881373584,0.623646278426299,0.0084803048965924,1.0,-,Y49.5 Other antipsychotics and neuroleptics,200,True,2110
node,145250,NoCNV_Control,-10.8762701277776,1983.77490855353,0.995625529639772,1.0,-,0.150431689854559,1.41422967224541,0.915288749878094,1.0,+,V09.2 Pedestrian injured in traffic accident involving other and unspecified motor vehicles,200,True,2110
node,167150,NoCNV_Control,-16.6173447882588,22205.7333498822,0.99940291449052,1.0,-,-17.4103822383687,1764.51888064963,0.992127457553692,1.0,-,X19.0 Home,200,True,2110
node,148030,NoCNV_Control,-14.9888695426361,21865.1320207176,0.999453038442944,1.0,-,15.9513354367201,1636.70681960759,0.992223944669468,1.0,+,V39.4 Driver injured in collision with other and unspecified motor vehicles in traffic accident,200,True,2110
node,152950,NoCNV_Control,-10.8762701277727,1983.77490854779,0.995625529639761,1.0,-,0.150431689854607,1.41422967224434,0.915288749878004,1.0,+,V86.5 Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident,200,True,2110
node,184020,NoCNV_Control,-11.5527353517269,717.204338015185,0.987148222507007,1.0,-,1.16240162275415,0.412916904865111,0.0048762335824333,1.0,+,Y85.9 Sequelae of other and unspecified transport accidents,200,True,2110
node,163500,NoCNV_Control,-11.2722882638705,1976.38382671493,0.995449296899105,1.0,-,-0.542736680961939,1.22476352488875,0.657667443186137,1.0,-,W80.9 Unspecified place,200,True,2110
node,156670,NoCNV_Control,-14.9888695426365,21865.132020713,0.999453038442944,1.0,-,15.9513354367189,1636.70681960975,0.992223944669479,1.0,+,W18.93 Other fall on same level; Unspecified place; While engaged in other types of work,200,True,2110
node,152650,NoCNV_Control,-16.5983643836939,21864.6772568265,0.999394293487677,1.0,-,17.5608716873563,1636.70642269193,0.991439344668542,1.0,+,V83.7 Person on outside of special industrial vehicle injured in nontraffic accident,200,True,2110
node,145010,NoCNV_Control,-10.8915717707656,730.026989263504,0.988096474915958,1.0,-,0.0168997465342532,0.517593408057618,0.97395320109008,1.0,+,V03.0 Nontraffic accident,200,True,2110
node,171620,NoCNV_Control,-11.3044900176935,1161.0656879046,0.99223167505121,1.0,-,-1.92915819305285,1.06068172866476,0.0689433491740761,1.0,-,"X59.2 School, other institution and public administrative area",200,True,2110
node,156650,NoCNV_Control,-15.007855521953,22206.104316112,0.999460754793832,1.0,-,-15.8008597689541,1764.51928974687,0.992855224853146,1.0,-,W18.89 Other fall on same level; Other specified places; During unspecified activity,200,True,2110
node,149950,NoCNV_Control,-16.0875095260098,21864.8962310004,0.9994129414483,1.0,-,17.0499968896658,1636.7065367246,0.99168837972439,1.0,+,V57.5 Driver injured in traffic accident,200,True,2110
node,183930,NoCNV_Control,-11.3354830845072,1174.50963745762,0.992299538252702,1.0,-,1.40332125862508,0.801812269471656,0.0800860839569828,1.0,+,Y84.3 Shock therapy,200,True,2110
node,151030,NoCNV_Control,-14.9888695426374,21865.1320207338,0.999453038442945,1.0,-,15.9513354367096,1636.70681961022,0.992223944669486,1.0,+,V68.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident,200,True,2110
node,156910,NoCNV_Control,-14.9888695426365,21865.1320207221,0.999453038442945,1.0,-,15.9513354367185,1636.70681960651,0.992223944669464,1.0,+,"W20.49 Struck by thrown, projected or falling object; Street and highway;During unspecified activity",200,True,2110
node,155520,NoCNV_Control,-10.7347452122669,725.727695289812,0.988198362550107,1.0,-,-0.660594168453962,0.600963296297726,0.271669726941169,1.0,-,W10.4 Street and highway,200,True,2110
node,165290,NoCNV_Control,-14.9888695426352,21865.1320207095,0.999453038442944,1.0,-,15.9513354367155,1636.70681960609,0.992223944669463,1.0,+,X01.8 Other specified place,200,True,2110
node,145910,NoCNV_Control,-15.6820522043228,21865.2506379365,0.999427746497399,1.0,-,16.6445073074559,1636.7067159105,0.991886043864915,1.0,+,V17.2 Unspecified pedal cyclist injured in nontraffic accident,200,True,2110
node,151040,NoCNV_Control,-15.6820522043224,21865.2506379338,0.999427746497399,1.0,-,16.6445073074516,1636.70671590938,0.991886043864911,1.0,+,V68.4 Person injured while boarding or alighting,200,True,2110
node,181170,NoCNV_Control,-10.5694393568067,1203.21980803394,0.992991235709551,1.0,-,0.150435129836378,1.00002282390472,0.880424035685018,1.0,+,Y46.7 Anti-Parkinsonism drugs,200,True,2110
node,145100,NoCNV_Control,-10.7400602971857,1169.91439840198,0.992675354759902,1.0,-,1.53679994351001,1.11805439958799,0.169277028613594,1.0,+,V04.1 Traffic accident,200,True,2110
node,182960,NoCNV_Control,-10.7901999944118,1202.49908240343,0.992840561313159,1.0,-,-0.255051168977681,0.912895962999217,0.77994792675707,1.0,-,Y65.4 Failure to introduce or to remove other tube or instrument,200,True,2110
node,156540,NoCNV_Control,-16.5983643836966,21864.6772568582,0.999394293487678,1.0,-,17.5608716873706,1636.70642269285,0.99143934466854,1.0,+,W18.1 Residential institution,200,True,2110
node,175630,NoCNV_Control,-14.9888695426323,21865.1320206663,0.999453038442943,1.0,-,15.951335436697,1636.70681959754,0.992223944669432,1.0,+,X93.9 Unspecified place,200,True,2110
node,180100,NoCNV_Control,-15.0078555219563,22206.1043161491,0.999460754793833,1.0,-,-15.8008597689635,1764.51928975233,0.992855224853164,1.0,-,Y33.3 Sports and athletics area,200,True,2110
node,161850,NoCNV_Control,-15.0078555219527,22206.1043161039,0.999460754793832,1.0,-,-15.8008597689594,1764.51928974907,0.992855224853152,1.0,-,W64.4 Street and highway,200,True,2110
node,149000,NoCNV_Control,-15.0078555219555,22206.1043161389,0.999460754793832,1.0,-,-15.8008597689622,1764.51928975066,0.992855224853158,1.0,-,V48.2 Person on outside of vehicle injured in nontraffic accident,200,True,2110
node,173880,NoCNV_Control,-11.5357562441646,723.658666993348,0.98728155631486,1.0,-,0.792538284687197,0.390739560145889,0.0425293166351443,1.0,+,X78.0 Home,200,True,2110
node,146490,NoCNV_Control,-11.5441029486153,1961.72849011039,0.995304748645432,1.0,-,-0.948222979775962,1.15472034149432,0.411548812283838,1.0,-,V23.5 Passenger injured in traffic accident,200,True,2110
node,172850,NoCNV_Control,-11.6920643411602,1172.31537563591,0.992042445949679,1.0,-,-1.55450369492138,0.768735899139019,0.0431602672496808,1.0,-,X68.9 Unspecified place,200,True,2110
node,158420,NoCNV_Control,-15.6820522043198,21865.2506379028,0.999427746497398,1.0,-,16.6445073074399,1636.70671590409,0.991886043864891,1.0,+,W30.7 Farm,200,True,2110
node,155940,NoCNV_Control,-14.9888695426365,21865.1320207204,0.999453038442944,1.0,-,15.9513354367201,1636.70681960688,0.992223944669465,1.0,+,"W13.2 School, other institution and public administrative area",200,True,2110
node,155280,NoCNV_Control,-14.9888695426381,21865.1320207411,0.999453038442945,1.0,-,15.9513354367323,1636.70681962143,0.992223944669528,1.0,+,W08.6 Industrial and construction area,200,True,2110
node,155550,NoCNV_Control,-10.8762701277775,1983.77490855348,0.995625529639772,1.0,-,0.150431689854585,1.41422967224519,0.915288749878066,1.0,+,W10.6 Industrial and construction area,200,True,2110
node,160820,NoCNV_Control,-15.0078555219596,22206.1043161744,0.999460754793833,1.0,-,-15.8008597689659,1764.51928975128,0.992855224853158,1.0,-,W53.0 Home,200,True,2110
node,170590,NoCNV_Control,-11.0735171624443,729.97418035518,0.987896764352548,1.0,-,-0.0727301655262034,0.474389929022823,0.878151412222447,1.0,-,X49.0 Home,200,True,2110
node,156900,NoCNV_Control,-14.9888695426346,21865.1320207021,0.999453038442944,1.0,-,15.9513354367163,1636.70681960243,0.992223944669445,1.0,+,W20.4 Street and highway,200,True,2110
node,153710,NoCNV_Control,-10.7901999944151,1202.49908240577,0.992840561313171,1.0,-,-0.255051168977623,0.912895963000017,0.779947926757306,1.0,-,V93.9 Unspecified watercraft,200,True,2110
node,148590,NoCNV_Control,-11.2722882638705,1976.38382671507,0.995449296899106,1.0,-,-0.542736680961899,1.22476352488841,0.657667443186073,1.0,-,V44.6 Passenger injured in traffic accident,200,True,2110
node,180910,NoCNV_Control,4.40316073871004,1.09831644110289,6.0974036175788e-05,0.12865521633091268,+,-1.46199347104302,1.09568582215056,0.182099614227688,1.0,-,Y44.0 Iron preparations and other anti-hypochromic-anaemia preparations,200,True,2110
node,156000,NoCNV_Control,-11.335483084508,1174.50963745792,0.992299538252704,1.0,-,1.40332125862501,0.801812269471397,0.0800860839569003,1.0,+,W13.8 Other specified place,200,True,2110
node,166340,NoCNV_Control,-11.3044900176935,1161.0656879048,0.992231675051211,1.0,-,-1.92915819305279,1.06068172866471,0.0689433491740715,1.0,-,X12.0 Home,200,True,2110
node,157110,NoCNV_Control,-14.988869542637,21865.1320207238,0.999453038442945,1.0,-,15.9513354367185,1636.70681961115,0.992223944669486,1.0,+,W21.8 Other specified place,200,True,2110
node,168130,NoCNV_Control,-15.0078555219553,22206.1043161287,0.999460754793832,1.0,-,-15.8008597689591,1764.51928974933,0.992855224853154,1.0,-,X27.9 Unspecified place,200,True,2110
node,148140,NoCNV_Control,-15.7010364986414,22206.244268922,0.999435851762444,1.0,-,-16.4940281826975,1764.51918593519,0.992541798986058,1.0,-,V40.5 Driver injured in traffic accident,200,True,2110
node,163150,NoCNV_Control,-15.0078555219529,22206.1043161136,0.999460754793832,1.0,-,-15.8008597689617,1764.51928975056,0.992855224853157,1.0,-,W78.0 Home,200,True,2110
node,157360,NoCNV_Control,-10.7901999944153,1202.49908240548,0.992840561313169,1.0,-,-0.255051168977573,0.912895962999595,0.779947926757249,1.0,-,W23.3 Sports and athletics area,200,True,2110
node,180180,NoCNV_Control,-16.0875095260092,21864.8962309948,0.9994129414483,1.0,-,17.0499968896469,1636.70653671358,0.991688379724343,1.0,+,Y34.0 Home,200,True,2110
node,158790,NoCNV_Control,-14.9888695426366,21865.132020722,0.999453038442945,1.0,-,15.951335436724,1636.70681960829,0.992223944669469,1.0,+,W33.5 Trade and service area,200,True,2110
node,152010,NoCNV_Control,-10.7901999944156,1202.49908240589,0.992840561313171,1.0,-,-0.255051168977653,0.912895962999529,0.779947926757166,1.0,-,V78.1 Passenger injured in nontraffic accident,200,True,2110
node,155270,NoCNV_Control,-10.8762701277748,1983.77490854971,0.995625529639765,1.0,-,0.150431689854216,1.41422967224499,0.915288749878261,1.0,+,W08.5 Trade and service area,200,True,2110
node,154190,NoCNV_Control,-15.0078555219543,22206.1043161229,0.999460754793832,1.0,-,-15.800859768961,1764.51928975019,0.992855224853156,1.0,-,W00.99 Fall on same level involving ice and snow; Unspecified place; During unspecified activity,200,True,2110
node,145490,NoCNV_Control,-15.6820522043208,21865.2506379128,0.999427746497398,1.0,-,16.6445073074433,1636.7067159066,0.991886043864902,1.0,+,V12.4 Driver injured in traffic accident,200,True,2110
node,177310,NoCNV_Control,-14.988869542637,21865.1320207255,0.999453038442945,1.0,-,15.9513354367202,1636.70681960853,0.992223944669472,1.0,+,Y08.4 Street and highway,200,True,2110
node,156800,NoCNV_Control,-15.6820522043214,21865.2506379198,0.999427746497399,1.0,-,16.6445073074506,1636.70671590502,0.99188604386489,1.0,+,W19.7 Farm,200,True,2110
node,181080,NoCNV_Control,-10.7483946560859,730.029874952627,0.988252989893716,1.0,-,-0.0037229809891311,0.556389782877912,0.994661140487922,1.0,-,"Y45.9 Analgesic, antipyretic and anti-inflammatory drug, unspecified",200,True,2110
node,153940,NoCNV_Control,-15.682052204323,21865.2506379416,0.999427746497399,1.0,-,16.6445073074492,1636.70671591182,0.991886043864925,1.0,+,V96.2 Glider (nonpowered) accident injuring occupant,200,True,2110
node,145520,NoCNV_Control,-15.6820522043196,21865.2506378974,0.999427746497398,1.0,-,16.6445073074417,1636.70671590304,0.991886043864885,1.0,+,V12.9 Unspecified pedal cyclist injured in traffic accident,200,True,2110
node,158310,NoCNV_Control,-15.6820522043238,21865.2506379468,0.999427746497399,1.0,-,16.6445073074497,1636.70671590936,0.991886043864912,1.0,+,W29.8 Other specified place,200,True,2110
node,154490,NoCNV_Control,-15.7010364986399,22206.2442689109,0.999435851762444,1.0,-,-16.4940281827003,1764.51918593439,0.992541798986054,1.0,-,W02.0 Home,200,True,2110
node,155680,NoCNV_Control,-16.0875095260062,21864.8962309692,0.9994129414483,1.0,-,17.0499968896622,1636.70653671616,0.991688379724348,1.0,+,W11.4 Street and highway,200,True,2110
node,155110,NoCNV_Control,-11.2722882638668,1976.38382671211,0.9954492968991,1.0,-,-0.542736680962198,1.22476352488837,0.657667443185886,1.0,-,W07.1 Residential institution,200,True,2110
node,153420,NoCNV_Control,-14.9888695426402,21865.1320207605,0.999453038442945,1.0,-,15.9513354367119,1636.70681961004,0.992223944669484,1.0,+,V91.3 Other powered watercraft,200,True,2110
node,176290,NoCNV_Control,-16.0875095260114,21864.8962310193,0.999412941448301,1.0,-,17.0499968896584,1636.70653672938,0.991688379724417,1.0,+,X99.5 Trade and service area,200,True,2110
node,161420,NoCNV_Control,-15.0078555219563,22206.1043161478,0.999460754793832,1.0,-,-15.8008597689635,1764.51928975167,0.992855224853161,1.0,-,W57.6 Industrial and construction area,200,True,2110
node,170670,NoCNV_Control,-16.3752119810891,21864.849779343,0.999402441465181,1.0,-,17.3377035219215,1636.70645263798,0.991548131782103,1.0,+,X49.6 Industrial and construction area,200,True,2110
node,182230,NoCNV_Control,-11.2626326563629,1203.21992233354,0.992531581866422,1.0,-,0.150442010272788,0.707139151763863,0.831523999416329,1.0,+,Y57.6 Other diagnostic agents,200,True,2110
node,181160,NoCNV_Control,-10.8818644868862,727.068316876066,0.988058690876085,1.0,-,-0.542807694588561,0.547764354847931,0.321709454449357,1.0,-,Y46.6 Other and unspecified antiepileptics,200,True,2110
node,181670,NoCNV_Control,-10.8656765963608,435.098866727413,0.980076586668322,1.0,-,1.15423639927455,0.352545387687713,0.0010603363103048,1.0,+,"Y52.3 Coronary vasodilators, not elsewhere classified",200,True,2110
node,169400,NoCNV_Control,-15.0078555219579,22206.1043161537,0.999460754793833,1.0,-,-15.800859768962,1764.51928975063,0.992855224853158,1.0,-,X39.4 Street and highway,200,True,2110
node,183460,NoCNV_Control,-10.7901999944164,1202.4990824055,0.992840561313168,1.0,-,-0.255051168977599,0.912895962999488,0.779947926757202,1.0,-,"Y77.2 Prosthetic and other implants, materials and accessory devices",200,True,2110
node,148580,NoCNV_Control,-11.4788170942531,1198.30560729623,0.992357015762943,1.0,-,0.555956383104886,0.645532696353766,0.389107747236325,1.0,+,V44.5 Driver injured in traffic accident,200,True,2110
node,152040,NoCNV_Control,-10.8223169386172,729.789692857818,0.988168313136412,1.0,-,0.150452332110087,0.534565312835626,0.778366815319812,1.0,+,V78.4 Person injured while boarding or alighting,200,True,2110
node,158550,NoCNV_Control,-15.6820522043226,21865.2506379344,0.999427746497399,1.0,-,16.6445073074524,1636.706715911,0.991886043864919,1.0,+,W31.62 Contact with other and unspecified machinery; Industrial and construction area ;While working for income,200,True,2110
node,172500,NoCNV_Control,-11.1048971629121,268.561634420824,0.967017248162352,1.0,-,0.0188813757388557,0.171375370987845,0.912270152557529,1.0,+,X65.9 Unspecified place,200,True,2110
node,149090,NoCNV_Control,-16.1064898206067,22205.8781222155,0.999421274026677,1.0,-,-16.8995143406863,1764.51901446115,0.992358452738973,1.0,-,V49.0 Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,200,True,2110
node,160130,NoCNV_Control,-15.0078555219519,22206.1043161009,0.999460754793832,1.0,-,-15.8008597689594,1764.51928974978,0.992855224853155,1.0,-,"W45.2 School, other institution and public administrative area",200,True,2110
node,181600,NoCNV_Control,-11.6542018243056,440.753802428291,0.978905175115537,1.0,-,0.565936398666654,0.217911030370175,0.0094014974053652,1.0,+,"Y51.7 Beta-Adrenoreceptor antagonists, not elsewhere classified",200,True,2110
node,172030,NoCNV_Control,1.74476269466431,1.00935257877542,0.083881450100886,1.0,+,-0.243849510356959,0.240388758340341,0.310393603136875,1.0,-,X62.0 Home,200,True,2110
node,183830,NoCNV_Control,-10.9629176031065,267.059654871074,0.967255680645404,1.0,-,0.62670098378769,0.187879015293206,0.0008509640743955,1.0,+,Y83.3 Surgical operation with formation of external stoma,200,True,2110
node,169830,NoCNV_Control,-11.4742769013141,728.54078674038,0.987434101049198,1.0,-,-0.38031396522088,0.398584182957748,0.340001539729774,1.0,-,X42.9 Unspecified place,200,True,2110
node,182560,NoCNV_Control,-11.2261516480358,1179.69173350826,0.992407306388056,1.0,-,1.24914594552559,0.816524605011971,0.126058174238484,1.0,+,Y61.0 During surgical operation,200,True,2110
node,166980,NoCNV_Control,-14.9888695426384,21865.1320207464,0.999453038442945,1.0,-,15.9513354367231,1636.70681961281,0.992223944669491,1.0,+,X17.6 Industrial and construction area,200,True,2110
node,165320,NoCNV_Control,-10.9579049027937,1191.82855151098,0.992664196582524,1.0,-,0.843631572693299,0.86605180825405,0.330000866746005,1.0,+,X02.0 Home,200,True,2110
node,146360,NoCNV_Control,-14.9888695426344,21865.1320206986,0.999453038442944,1.0,-,15.951335436697,1636.70681959981,0.992223944669442,1.0,+,V22.0 Driver injured in nontraffic accident,200,True,2110
node,146500,NoCNV_Control,-10.9094234548615,1162.11457294662,0.992509918645272,1.0,-,1.75996812688288,1.09546596272017,0.10814364312401,1.0,+,V23.9 Unspecified motorcycle rider injured in traffic accident,200,True,2110
node,181700,NoCNV_Control,-10.8223169386154,729.789692856865,0.988168313136399,1.0,-,0.150452332110124,0.534565312835492,0.778366815319705,1.0,+,Y52.6 Antihyperlipidaemic and antiarteriosclerotic drugs,200,True,2110
node,183990,NoCNV_Control,-11.3709665248992,1198.73326864662,0.992431525169882,1.0,-,-0.542772185395812,0.707139155049836,0.442748251318685,1.0,-,"Y84.9 Medical procedure, unspecified",200,True,2110
node,181650,NoCNV_Control,-11.1718069592184,727.797071076645,0.987752819296932,1.0,-,-0.468714040741043,0.468856084475188,0.317457144038925,1.0,-,Y52.1 Calcium-channel blockers,200,True,2110
node,175450,NoCNV_Control,-15.0078555219564,22206.1043161405,0.999460754793832,1.0,-,-15.8008597689701,1764.51928975358,0.992855224853166,1.0,-,"X92.2 School, other institution and public administrative area",200,True,2110
node,181890,NoCNV_Control,-11.630825384325,724.04616124952,0.987183611474024,1.0,-,-0.788107179246422,0.393236821034826,0.0450535578277364,1.0,-,Y54.3 Benzothiadiazine derivatives,200,True,2110
node,178160,NoCNV_Control,-14.9888695426385,21865.1320207454,0.999453038442945,1.0,-,15.9513354367099,1636.70681960848,0.992223944669477,1.0,+,Y15.8 Other specified place,200,True,2110
node,155300,NoCNV_Control,-15.007855521955,22206.104316122,0.999460754793832,1.0,-,-15.8008597689658,1764.5192897513,0.992855224853159,1.0,-,W08.8 Other specified place,200,True,2110
node,183110,NoCNV_Control,-10.5694393568072,1203.2198080346,0.992991235709554,1.0,-,0.150435129836604,1.00002282390503,0.880424035684876,1.0,+,"Y71.3 Surgical instruments, materials and devices (including sutures)",200,True,2110
node,183200,NoCNV_Control,-11.5441029486183,1961.72849011432,0.99530474864544,1.0,-,-0.948222979775948,1.1547203414941,0.411548812283754,1.0,-,Y73.0 Diagnostic and monitoring devices,200,True,2110
node,155770,NoCNV_Control,-16.0875095260104,21864.8962310048,0.999412941448301,1.0,-,17.0499968896718,1636.7065367248,0.991688379724388,1.0,+,W12.0 Home,200,True,2110
node,176380,NoCNV_Control,-10.7400602971862,1169.91439840267,0.992675354759905,1.0,-,1.53679994350999,1.11805439958832,0.169277028613727,1.0,+,Y00.0 Home,200,True,2110
node,182060,NoCNV_Control,-11.1266578175766,729.733630053482,0.987834678113137,1.0,-,-0.168061539629237,0.464709477229243,0.717614629333577,1.0,-,"Y56.0 Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified",200,True,2110
node,160400,NoCNV_Control,-16.5983643836958,21864.6772568492,0.999394293487678,1.0,-,17.5608716873798,1636.70642269396,0.991439344668542,1.0,+,W49.6 Industrial and construction area,200,True,2110
node,170990,NoCNV_Control,-11.1283508968781,1203.28958867727,0.992621050759491,1.0,-,-0.137264693630404,0.763792575377666,0.857376613998162,1.0,-,X51.8 Other specified place,200,True,2110
node,145690,NoCNV_Control,-15.6820522043206,21865.2506379126,0.999427746497398,1.0,-,16.6445073074512,1636.70671590511,0.99188604386489,1.0,+,V14.4 Driver injured in traffic accident,200,True,2110
node,170920,NoCNV_Control,-15.7010364986455,22206.2442689776,0.999435851762445,1.0,-,-16.4940281827031,1764.51918593817,0.992541798986068,1.0,-,X51.1 Residential institution,200,True,2110
node,168340,NoCNV_Control,-15.0078555219521,22206.1043160945,0.999460754793831,1.0,-,-15.8008597689589,1764.51928974859,0.992855224853151,1.0,-,X29.8 Other specified place,200,True,2110
node,172870,NoCNV_Control,-11.5812050439281,1203.5982196823,0.992322751927014,1.0,-,-0.0318972981193492,0.605567889064738,0.957992161645967,1.0,-,X69.0 Home,200,True,2110
node,154090,NoCNV_Control,-11.5441029486149,1961.72849010987,0.995304748645431,1.0,-,-0.948222979776307,1.15472034149421,0.411548812283622,1.0,-,"W00.2 School, other institution and public administrative area",200,True,2110
node,183470,NoCNV_Control,-11.4834029698873,1202.49783000225,0.992380617705371,1.0,-,-0.255065481492187,0.645532696158659,0.692751354134009,1.0,-,"Y77.3 Surgical instruments, materials and devices (including sutures)",200,True,2110
node,146930,NoCNV_Control,-11.2647169405908,1964.99226314296,0.99542598987907,1.0,-,0.843603500653093,1.22476352476479,0.490956132283592,1.0,+,V28.5 Passenger injured in traffic accident,200,True,2110
node,154820,NoCNV_Control,-14.9888695426378,21865.1320207381,0.999453038442945,1.0,-,15.951335436715,1636.70681960976,0.992223944669481,1.0,+,W04.6 Industrial and construction area,200,True,2110
node,156930,NoCNV_Control,-14.9888695426328,21865.1320206791,0.999453038442944,1.0,-,15.9513354367107,1636.70681960265,0.992223944669449,1.0,+,"W20.52 Struck by thrown, projected or falling object; Trade and service area;While working for income",200,True,2110
node,177360,NoCNV_Control,-16.0875095260116,21864.8962310202,0.999412941448301,1.0,-,17.049996889681,1636.70653673348,0.991688379724427,1.0,+,Y08.9 Unspecified place,200,True,2110
node,169870,NoCNV_Control,-11.5329552193928,1944.99409952441,0.995268924985676,1.0,-,1.24909323960644,1.15472034143548,0.279373440711127,1.0,+,X43.0 Home,200,True,2110
node,158090,NoCNV_Control,-14.9888695426349,21865.1320206987,0.999453038442944,1.0,-,15.9513354367225,1636.70681961171,0.992223944669486,1.0,+,W28.00 Contact with powered lawnmower; Home; While engaged in sports activity,200,True,2110
node,158510,NoCNV_Control,-14.9888695426365,21865.1320207233,0.999453038442945,1.0,-,15.9513354367114,1636.70681960842,0.992223944669476,1.0,+,W31.4 Street and highway,200,True,2110
node,148990,NoCNV_Control,-15.7010364986398,22206.2442689138,0.999435851762444,1.0,-,-16.4940281826976,1764.51918593253,0.992541798986047,1.0,-,V48.1 Passenger injured in nontraffic accident,200,True,2110
node,181140,NoCNV_Control,-11.5812050439258,1203.59821968081,0.992322751927006,1.0,-,-0.031897298119336,0.605567889064636,0.957992161645977,1.0,-,Y46.4 Iminostilbenes,200,True,2110
node,184070,NoCNV_Control,-10.8762701277775,1983.77490855268,0.99562552963977,1.0,-,0.150431689854627,1.41422967224557,0.915288749878065,1.0,+,Y87.2 Sequelae of events of undetermined intent,200,True,2110
node,172400,NoCNV_Control,1.27055126463847,1.0067012024785,0.206915065090029,1.0,+,-0.183408560023938,0.189218722356295,0.332398554343334,1.0,-,X65.0 Home,200,True,2110
node,161780,NoCNV_Control,-15.0078555219557,22206.1043161414,0.999460754793832,1.0,-,-15.8008597689646,1764.51928975256,0.992855224853164,1.0,-,W60.8 Other specified place,200,True,2110
node,177180,NoCNV_Control,-11.2722882638705,1976.38382671505,0.995449296899106,1.0,-,-0.542736680962032,1.22476352488833,0.657667443185971,1.0,-,Y07.0 By spouse or partner,200,True,2110
node,181030,NoCNV_Control,-11.5142077206175,729.115258228933,0.987400309312361,1.0,-,0.2936230993309,0.378992833439515,0.438489892159506,1.0,+,Y45.2 Propionic acid derivatives,200,True,2110
node,158410,NoCNV_Control,-14.9888695426373,21865.1320207277,0.999453038442945,1.0,-,15.9513354367268,1636.706819612,0.992223944669486,1.0,+,W30.6 Industrial and construction area,200,True,2110
node,148690,NoCNV_Control,-15.0078555219507,22206.1043160811,0.999460754793831,1.0,-,-15.8008597689561,1764.51928974546,0.992855224853139,1.0,-,V45.5 Driver injured in traffic accident,200,True,2110
node,183350,NoCNV_Control,-14.9888695426336,21865.1320206847,0.999453038442944,1.0,-,15.9513354367127,1636.7068196076,0.992223944669472,1.0,+,"Y75.3 Surgical instruments, materials and devices (including sutures)",200,True,2110
node,158530,NoCNV_Control,-14.9888695426363,21865.132020721,0.999453038442945,1.0,-,15.951335436721,1636.70681961006,0.992223944669479,1.0,+,W31.52 Contact with other and unspecified machinery; Trade and service area;While working for income,200,True,2110
node,184340,NoCNV_Control,0.973583113915429,0.584005673736086,0.095498860881152,1.0,+,0.906816203660283,0.0996082236302622,8.720227848041671e-20,1.8399680759367924e-16,+,Y95 Nosocomial condition,200,True,2110
node,165540,NoCNV_Control,-11.0529808753249,1155.79805237461,0.992369888186586,1.0,-,1.94231431634225,1.08014460419382,0.0721455704982221,1.0,+,X04.0 Home,200,True,2110
node,154450,NoCNV_Control,-15.0078555219547,22206.1043161284,0.999460754793832,1.0,-,-15.8008597689638,1764.51928975126,0.992855224853159,1.0,-,"W01.89 Fall on same level from slipping, tripping and stumbling; Other specified places; During unspecified activity",200,True,2110
node,165100,NoCNV_Control,-10.7901999944109,1202.49908240301,0.992840561313157,1.0,-,-0.255051168977694,0.912895962999656,0.779947926757162,1.0,-,X00.0 Home,200,True,2110
node,155190,NoCNV_Control,-10.5694393568066,1203.21980803408,0.992991235709551,1.0,-,0.150435129836334,1.00002282390455,0.880424035685032,1.0,+,W07.8 Other specified place,200,True,2110
node,184160,NoCNV_Control,-11.5590807788186,1136.47143529194,0.991884835121892,1.0,-,2.54857329234173,1.04448783969225,0.0146863680802297,1.0,+,Y89.9 Sequelae of unspecified external cause,200,True,2110
node,145050,NoCNV_Control,-11.2722882638708,1976.383826715,0.995449296899105,1.0,-,-0.542736680961913,1.22476352488856,0.657667443186102,1.0,-,"V03.19 Pedestrian with other conveyance injured in collision with car, pick-up truck or van in traffic accident",200,True,2110
node,167630,NoCNV_Control,-14.9888695426346,21865.1320207039,0.999453038442944,1.0,-,15.9513354367063,1636.70681959942,0.992223944669436,1.0,+,X23.3 Sports and athletics area,200,True,2110
node,168560,NoCNV_Control,-14.9888695426379,21865.1320207353,0.999453038442945,1.0,-,15.9513354367279,1636.70681961525,0.992223944669501,1.0,+,X31.8 Other specified place,200,True,2110
node,145290,NoCNV_Control,-14.9888695426379,21865.1320207332,0.999453038442945,1.0,-,15.9513354367237,1636.70681961383,0.992223944669496,1.0,+,V10.0 Driver injured in nontraffic accident,200,True,2110
node,167010,NoCNV_Control,-14.9888695426388,21865.1320207418,0.999453038442945,1.0,-,15.9513354367141,1636.7068196076,0.992223944669471,1.0,+,X17.9 Unspecified place,200,True,2110
node,176930,NoCNV_Control,-15.6820522043237,21865.2506379464,0.999427746497399,1.0,-,16.6445073074605,1636.70671591846,0.991886043864952,1.0,+,Y04.49 Assault by bodily force; Street and highway;  During unspecified activity,200,True,2110
node,180720,NoCNV_Control,-10.9654724080527,1198.73773326531,0.992701440125365,1.0,-,-0.542754432583806,0.866051808252956,0.530856082264194,1.0,-,Y42.2 Antithyroid drugs,200,True,2110
